id,verified,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a3efda6,True,1.0,0.0,0.0,0.0,0.0
7a30f71a,True,1.0,0.0,0.0,0.0,0.0
7a1f86ba,True,1.0,0.0,0.0,0.0,0.0
7a3f3410,True,1.0,0.0,0.0,0.0,0.0
7a28b5aa,True,0.0,0.0,0.0,0.0,1.0
7a2f293a,True,1.0,0.0,0.0,0.0,0.0
7a1cf5a8,True,1.0,0.0,0.0,0.0,0.0
7a2df8ee,True,1.0,0.0,0.0,0.0,0.0
7a3c2b30,True,0.0,0.0,0.0,1.0,0.0
7a251652,True,1.0,0.0,0.0,0.0,0.0
7a32b73a,True,0.0,0.0,0.0,1.0,0.0
7a444dba,True,0.0,0.0,0.0,1.0,0.0
7a3a6246,True,0.0,0.0,0.0,1.0,0.0
7a2eb5ea,True,0.0,1.0,0.0,0.0,0.0
7a2f3de4,True,1.0,0.0,0.0,0.0,0.0
7a2211f0,True,1.0,0.0,0.0,0.0,0.0
7a1db952,True,0.0,1.0,0.0,0.0,0.0
7a324f98,True,0.0,1.0,0.0,0.0,0.0
7a31b420,True,0.0,0.0,0.0,1.0,0.0
7a35dc1c,True,0.0,1.0,0.0,0.0,0.0
7a26f03a,True,0.0,0.0,0.0,1.0,0.0
7a3a9ff4,True,0.0,1.0,0.0,0.0,0.0
7a4167a8,True,0.0,1.0,0.0,0.0,0.0
7a385b90,True,1.0,0.0,0.0,0.0,0.0
7a20bbac,True,0.0,0.0,0.0,1.0,0.0
7a2c81f8,True,0.0,0.0,0.0,1.0,0.0
7a3fc952,True,1.0,0.0,0.0,0.0,0.0
7a25befe,True,0.0,0.0,0.0,1.0,0.0
7a324a34,True,0.0,1.0,0.0,0.0,0.0
7a28674e,True,0.0,1.0,0.0,0.0,0.0
7a234bba,True,1.0,0.0,0.0,0.0,0.0
7a230a88,True,1.0,0.0,0.0,0.0,0.0
7a3ca222,True,0.0,0.0,0.0,1.0,0.0
7a2f9500,True,0.0,1.0,0.0,0.0,0.0
7a2c3a36,True,1.0,0.0,0.0,0.0,0.0
7a201508,True,1.0,0.0,0.0,0.0,0.0
7a3034b0,True,1.0,0.0,0.0,0.0,0.0
7a398146,True,1.0,0.0,0.0,0.0,0.0
7a221c36,True,1.0,0.0,0.0,0.0,0.0
7a32b244,True,1.0,0.0,0.0,0.0,0.0
7a3b32a2,True,0.0,0.0,0.0,1.0,0.0
7a29b5ae,True,0.0,0.0,0.0,1.0,0.0
7a368b1c,True,0.0,0.0,0.0,1.0,0.0
7a382ac6,True,0.0,0.0,0.0,1.0,0.0
7a2ec1c0,True,0.0,0.0,0.0,1.0,0.0
7a34d8d0,True,0.0,0.0,0.0,1.0,0.0
7a3fddde,True,0.0,0.0,0.0,1.0,0.0
7a2bb7e6,True,0.0,0.0,0.0,1.0,0.0
7a447e0c,True,0.0,0.0,0.0,1.0,0.0
7a1d6894,True,0.0,1.0,0.0,0.0,0.0
7a29ab22,True,0.0,1.0,0.0,0.0,0.0
7a2c7578,True,0.0,1.0,0.0,0.0,0.0
7a42e7e0,True,0.0,1.0,0.0,0.0,0.0
7a3b2686,True,0.0,1.0,0.0,0.0,0.0
7a32ba00,True,0.0,1.0,0.0,0.0,0.0
7a42fb72,True,1.0,0.0,0.0,0.0,0.0
7a2dc55e,True,0.0,0.0,0.0,1.0,0.0
7a4126bc,True,0.0,0.0,0.0,1.0,0.0
7a283990,True,0.0,0.0,0.0,1.0,0.0
7a2c65ce,True,0.0,0.0,0.0,1.0,0.0
7a201224,True,0.0,0.0,0.0,1.0,0.0
7a31debe,True,0.0,0.0,0.0,1.0,0.0
7a2c15a6,True,0.0,0.0,0.0,0.0,1.0
7a24fca8,True,0.0,0.0,0.0,0.0,1.0
7a40d388,True,0.0,1.0,0.0,0.0,0.0
7a3fe45a,True,0.0,1.0,0.0,0.0,0.0
7a244de4,True,0.0,1.0,0.0,0.0,0.0
7a233a4e,True,0.0,0.0,0.0,1.0,0.0
7a334fa6,True,0.0,0.0,0.0,1.0,0.0
7a2ea488,True,0.0,0.0,0.0,1.0,0.0
7a3bbf1a,True,0.0,0.0,0.0,1.0,0.0
7a310f16,True,0.0,1.0,0.0,0.0,0.0
7a42faa0,True,0.0,1.0,0.0,0.0,0.0
7a1ea81c,True,0.0,0.0,0.0,1.0,0.0
7a442470,True,0.0,1.0,0.0,0.0,0.0
7a1deeea,True,0.0,0.0,0.0,1.0,0.0
7a43cd90,True,0.0,0.0,0.0,1.0,0.0
7a2d9b6a,True,1.0,0.0,0.0,0.0,0.0
7a2bbf70,True,0.0,1.0,0.0,0.0,0.0
7a36b74a,True,0.0,0.0,0.0,0.0,1.0
7a2b427a,True,0.0,0.0,0.0,1.0,0.0
7a43ed16,True,0.0,0.0,0.0,1.0,0.0
7a23ab64,True,1.0,0.0,0.0,0.0,0.0
7a4148c2,True,1.0,0.0,0.0,0.0,0.0
7a381784,True,1.0,0.0,0.0,0.0,0.0
7a416244,True,0.0,1.0,0.0,0.0,0.0
7a25d984,True,0.0,1.0,0.0,0.0,0.0
7a2c9904,True,1.0,0.0,0.0,0.0,0.0
7a221984,True,0.0,0.0,0.0,1.0,0.0
7a30ec48,True,0.0,0.0,0.0,1.0,0.0
7a2d5ef2,True,0.0,0.0,0.0,1.0,0.0
7a448cee,True,0.0,1.0,0.0,0.0,0.0
7a2cd32e,True,0.0,0.0,0.0,0.0,1.0
7a2eda98,True,1.0,0.0,0.0,0.0,0.0
7a276934,True,0.0,0.0,0.0,1.0,0.0
7a2631e0,True,0.0,0.0,0.0,1.0,0.0
7a2fdd44,True,0.0,0.0,0.0,1.0,0.0
7a384402,True,1.0,0.0,0.0,0.0,0.0
7a302c22,True,1.0,0.0,0.0,0.0,0.0
7a1f2f26,True,0.0,0.0,0.0,1.0,0.0
7a24b5d6,True,0.0,0.0,0.0,1.0,0.0
7a2324f0,True,0.0,0.0,0.0,1.0,0.0
7a3a3ee2,True,0.0,0.0,0.0,1.0,0.0
7a32275c,True,0.0,0.0,0.0,1.0,0.0
7a427e4a,True,0.0,0.0,0.0,1.0,0.0
7a3815d6,True,0.0,1.0,0.0,0.0,0.0
7a2812c6,True,0.0,1.0,0.0,0.0,0.0
7a3e2cbe,True,0.0,1.0,0.0,0.0,0.0
7a1ea330,True,0.0,0.0,0.0,1.0,0.0
7a411aa0,True,0.0,0.0,0.0,1.0,0.0
7a3bb466,True,0.0,0.0,0.0,1.0,0.0
7a328026,True,0.0,0.0,0.0,1.0,0.0
7a2a41b8,True,1.0,0.0,0.0,0.0,0.0
7a42b1a8,True,0.0,0.0,0.0,0.0,1.0
7a2062ec,True,0.0,0.0,0.0,0.0,1.0
7a375a06,True,1.0,0.0,0.0,0.0,0.0
7a1f1dba,True,0.0,0.0,0.0,1.0,0.0
7a22cd98,True,0.0,0.0,0.0,1.0,0.0
7a30cf4c,True,0.0,0.0,0.0,1.0,0.0
7a4493ec,True,0.0,0.0,0.0,1.0,0.0
7a3736c0,True,0.0,0.0,0.0,1.0,0.0
7a2f9c12,True,0.0,0.0,0.0,1.0,0.0
7a367140,True,0.0,0.0,0.0,1.0,0.0
7a285632,True,0.0,1.0,0.0,0.0,0.0
7a223b1c,True,0.0,1.0,0.0,0.0,0.0
7a3151a6,True,0.0,0.0,0.0,1.0,0.0
7a238404,True,1.0,0.0,0.0,0.0,0.0
7a41a3bc,True,1.0,0.0,0.0,0.0,0.0
7a1f808e,True,0.0,1.0,0.0,0.0,0.0
7a3c0812,True,0.0,1.0,0.0,0.0,0.0
7a41a632,True,0.0,1.0,0.0,0.0,0.0
7a36a66a,True,0.0,1.0,0.0,0.0,0.0
7a265d78,True,0.0,1.0,0.0,0.0,0.0
7a37950c,True,0.0,1.0,0.0,0.0,0.0
7a3f0ae4,True,0.0,1.0,0.0,0.0,0.0
7a29ae1a,True,1.0,0.0,0.0,0.0,0.0
7a239412,True,0.0,0.0,0.0,1.0,0.0
7a3ec6e2,True,0.0,0.0,0.0,1.0,0.0
7a32fd08,True,0.0,0.0,0.0,1.0,0.0
7a3d8412,True,0.0,0.0,0.0,1.0,0.0
7a3712d0,True,0.0,0.0,0.0,1.0,0.0
7a31910c,True,0.0,0.0,0.0,1.0,0.0
7a1f8228,True,0.0,0.0,0.0,1.0,0.0
7a2d318e,True,0.0,0.0,0.0,1.0,0.0
7a299074,True,0.0,1.0,0.0,0.0,0.0
7a34f82e,True,1.0,0.0,0.0,0.0,0.0
7a3ba28c,True,1.0,0.0,0.0,0.0,0.0
7a260ad0,True,0.0,1.0,0.0,0.0,0.0
7a3409aa,True,1.0,0.0,0.0,0.0,0.0
7a2ee178,True,1.0,0.0,0.0,0.0,0.0
7a379570,True,1.0,0.0,0.0,0.0,0.0
7a238882,True,0.0,1.0,0.0,0.0,0.0
7a411b0e,True,1.0,0.0,0.0,0.0,0.0
7a258d94,True,0.0,0.0,0.0,1.0,0.0
7a3b4350,True,0.0,0.0,0.0,1.0,0.0
7a2ffc8e,True,0.0,0.0,0.0,1.0,0.0
7a37c0e0,True,0.0,0.0,0.0,1.0,0.0
7a38745e,True,0.0,0.0,0.0,0.0,1.0
7a2c764a,True,0.0,0.0,0.0,1.0,0.0
7a2ef4ce,True,0.0,0.0,0.0,1.0,0.0
7a2188ca,True,1.0,0.0,0.0,0.0,0.0
7a240410,True,0.0,0.0,0.0,1.0,0.0
7a38d610,True,0.0,1.0,0.0,0.0,0.0
7a24c922,True,1.0,0.0,0.0,0.0,0.0
7a29b806,True,1.0,0.0,0.0,0.0,0.0
7a3cb442,True,0.0,1.0,0.0,0.0,0.0
7a270f48,True,0.0,0.0,0.0,0.0,1.0
7a2dcf7c,True,0.0,1.0,0.0,0.0,0.0
7a367276,True,1.0,0.0,0.0,0.0,0.0
7a2c26ae,True,1.0,0.0,0.0,0.0,0.0
7a2cb47a,True,0.0,1.0,0.0,0.0,0.0
7a27e558,True,0.0,0.0,0.0,1.0,0.0
7a290550,True,1.0,0.0,0.0,0.0,0.0
7a27be98,True,1.0,0.0,0.0,0.0,0.0
7a1eddaa,True,0.0,0.0,0.0,1.0,0.0
7a33de08,True,0.0,1.0,0.0,0.0,0.0
7a1e3bf2,True,1.0,0.0,0.0,0.0,0.0
7a3305a0,True,1.0,0.0,0.0,0.0,0.0
7a20d7ae,True,0.0,0.0,0.0,1.0,0.0
7a2cd2c0,True,0.0,0.0,0.0,1.0,0.0
7a37b230,True,1.0,0.0,0.0,0.0,0.0
7a1fedc6,True,0.0,0.0,0.0,1.0,0.0
7a380a14,True,1.0,0.0,0.0,0.0,0.0
7a418e40,True,1.0,0.0,0.0,0.0,0.0
7a2fe294,True,1.0,0.0,0.0,0.0,0.0
7a325a88,True,0.0,0.0,0.0,1.0,0.0
7a4123ce,True,0.0,0.0,0.0,1.0,0.0
7a3e956e,True,0.0,0.0,0.0,1.0,0.0
7a2d58bc,True,0.0,1.0,0.0,0.0,0.0
7a4288cc,True,0.0,1.0,0.0,0.0,0.0
7a3bdfea,True,0.0,0.0,0.0,1.0,0.0
7a3ee42e,True,0.0,0.0,0.0,1.0,0.0
7a3334e4,True,0.0,0.0,0.0,1.0,0.0
7a2e722e,True,0.0,1.0,0.0,0.0,0.0
7a20f4fa,True,1.0,0.0,0.0,0.0,0.0
7a31f0fc,True,0.0,1.0,0.0,0.0,0.0
7a2e6e00,True,0.0,0.0,0.0,1.0,0.0
7a23d670,True,1.0,0.0,0.0,0.0,0.0
7a3b1128,True,0.0,0.0,0.0,1.0,0.0
7a3c9c50,True,0.0,0.0,0.0,1.0,0.0
7a247008,True,0.0,0.0,0.0,1.0,0.0
7a34d376,True,0.0,0.0,0.0,1.0,0.0
7a34b1ac,True,0.0,0.0,0.0,1.0,0.0
7a3d3836,True,1.0,0.0,0.0,0.0,0.0
7a3af2ec,True,0.0,0.0,0.0,0.0,1.0
7a2dba6e,True,0.0,0.0,0.0,1.0,0.0
7a2a0bf8,True,0.0,1.0,0.0,0.0,0.0
7a414bb0,True,0.0,1.0,0.0,0.0,0.0
7a41f128,True,1.0,0.0,0.0,0.0,0.0
7a3dced6,True,1.0,0.0,0.0,0.0,0.0
7a2bfc38,True,1.0,0.0,0.0,0.0,0.0
7a29fde8,True,0.0,0.0,0.0,1.0,0.0
7a2557ac,True,0.0,0.0,0.0,1.0,0.0
7a2c3b08,True,0.0,0.0,0.0,1.0,0.0
7a3cba96,True,0.0,0.0,0.0,1.0,0.0
7a3d6022,True,0.0,0.0,0.0,1.0,0.0
7a2dc996,True,0.0,0.0,0.0,1.0,0.0
7a44d0be,True,1.0,0.0,0.0,0.0,0.0
7a2704d0,True,0.0,1.0,0.0,0.0,0.0
7a2207b4,True,0.0,1.0,0.0,0.0,0.0
7a236cda,True,0.0,0.0,0.0,1.0,0.0
7a1dbe84,True,0.0,1.0,0.0,0.0,0.0
7a34d09c,True,0.0,1.0,0.0,0.0,0.0
7a4308ba,True,1.0,0.0,0.0,0.0,0.0
7a3ff846,True,0.0,0.0,0.0,1.0,0.0
7a33e8bc,True,0.0,0.0,0.0,1.0,0.0
7a1f8a02,True,0.0,0.0,0.0,1.0,0.0
7a285272,True,0.0,0.0,0.0,1.0,0.0
7a27f688,True,0.0,0.0,0.0,1.0,0.0
7a23969c,True,0.0,0.0,0.0,1.0,0.0
7a283c7e,True,1.0,0.0,0.0,0.0,0.0
7a2463e2,True,0.0,1.0,0.0,0.0,0.0
7a32bf78,True,0.0,1.0,0.0,0.0,0.0
7a3599f0,True,0.0,1.0,0.0,0.0,0.0
7a41c3ce,True,0.0,0.0,0.0,1.0,0.0
7a3fc34e,True,0.0,0.0,0.0,1.0,0.0
7a2c642a,True,0.0,0.0,0.0,1.0,0.0
7a2307f4,True,0.0,0.0,0.0,1.0,0.0
7a2f0d88,True,0.0,0.0,0.0,1.0,0.0
7a210206,True,0.0,0.0,0.0,1.0,0.0
7a4498e2,True,1.0,0.0,0.0,0.0,0.0
7a206d0a,True,1.0,0.0,0.0,0.0,0.0
7a2014a4,True,1.0,0.0,0.0,0.0,0.0
7a285e20,True,1.0,0.0,0.0,0.0,0.0
7a40c51e,True,1.0,0.0,0.0,0.0,0.0
7a28308a,True,0.0,0.0,0.0,1.0,0.0
7a4089d2,True,0.0,1.0,0.0,0.0,0.0
7a327572,True,0.0,0.0,0.0,1.0,0.0
7a3bff66,True,1.0,0.0,0.0,0.0,0.0
7a240550,True,1.0,0.0,0.0,0.0,0.0
7a2eab9a,True,0.0,0.0,0.0,1.0,0.0
7a2eef74,True,1.0,0.0,0.0,0.0,0.0
7a31f3e0,True,1.0,0.0,0.0,0.0,0.0
7a243e12,True,1.0,0.0,0.0,0.0,0.0
7a266d40,True,1.0,0.0,0.0,0.0,0.0
7a310f84,True,1.0,0.0,0.0,0.0,0.0
7a34ad42,True,1.0,0.0,0.0,0.0,0.0
7a40a8cc,True,1.0,0.0,0.0,0.0,0.0
7a36fa0c,True,1.0,0.0,0.0,0.0,0.0
7a3cdd00,True,0.0,0.0,0.0,0.0,1.0
7a1e8df0,True,0.0,0.0,0.0,1.0,0.0
7a272c26,True,0.0,0.0,0.0,1.0,0.0
7a386266,True,0.0,0.0,0.0,1.0,0.0
7a1d77b2,True,0.0,0.0,0.0,1.0,0.0
7a2677d6,True,0.0,0.0,0.0,1.0,0.0
7a3859e2,True,0.0,0.0,0.0,1.0,0.0
7a1eaa24,True,0.0,1.0,0.0,0.0,0.0
7a28207c,True,0.0,1.0,0.0,0.0,0.0
7a3d71b6,True,0.0,1.0,0.0,0.0,0.0
7a262970,True,1.0,0.0,0.0,0.0,0.0
7a3fbff2,True,1.0,0.0,0.0,0.0,0.0
7a1dc550,True,1.0,0.0,0.0,0.0,0.0
7a273720,True,0.0,0.0,0.0,1.0,0.0
7a372644,True,0.0,0.0,0.0,1.0,0.0
7a239aca,True,1.0,0.0,0.0,0.0,0.0
7a347700,True,1.0,0.0,0.0,0.0,0.0
7a3e0856,True,0.0,0.0,0.0,1.0,0.0
7a4052aa,True,0.0,0.0,0.0,1.0,0.0
7a384236,True,1.0,0.0,0.0,0.0,0.0
7a3a950e,True,1.0,0.0,0.0,0.0,0.0
7a3a4734,True,0.0,0.0,0.0,1.0,0.0
7a204abe,True,0.0,0.0,0.0,1.0,0.0
7a447790,True,0.0,0.0,0.0,1.0,0.0
7a345b30,True,0.0,0.0,0.0,1.0,0.0
7a247b02,True,0.0,0.0,0.0,1.0,0.0
7a280a10,True,0.0,0.0,0.0,1.0,0.0
7a3c8b7a,True,0.0,0.0,0.0,1.0,0.0
7a3114e8,True,0.0,0.0,0.0,1.0,0.0
7a26a65c,True,1.0,0.0,0.0,0.0,0.0
7a220a34,True,0.0,0.0,0.0,0.0,1.0
7a26a274,True,1.0,0.0,0.0,0.0,0.0
7a25426c,True,1.0,0.0,0.0,0.0,0.0
7a1da264,True,0.0,1.0,0.0,0.0,0.0
7a243732,True,0.0,1.0,0.0,0.0,0.0
7a3df348,True,0.0,1.0,0.0,0.0,0.0
7a2c1b5a,True,0.0,1.0,0.0,0.0,0.0
7a1ec590,True,0.0,1.0,0.0,0.0,0.0
7a297b48,True,0.0,1.0,0.0,0.0,0.0
7a416b5e,True,0.0,1.0,0.0,0.0,0.0
7a2af284,True,0.0,1.0,0.0,0.0,0.0
7a324bd8,True,1.0,0.0,0.0,0.0,0.0
7a30b19c,True,1.0,0.0,0.0,0.0,0.0
7a43b634,True,1.0,0.0,0.0,0.0,0.0
7a4410ac,True,1.0,0.0,0.0,0.0,0.0
7a32bfe6,True,1.0,0.0,0.0,0.0,0.0
7a1d9206,True,1.0,0.0,0.0,0.0,0.0
7a3afb66,True,1.0,0.0,0.0,0.0,0.0
7a2e79c2,True,1.0,0.0,0.0,0.0,0.0
7a2773a2,True,1.0,0.0,0.0,0.0,0.0
7a401772,True,1.0,0.0,0.0,0.0,0.0
7a44445a,True,1.0,0.0,0.0,0.0,0.0
7a3b6114,True,1.0,0.0,0.0,0.0,0.0
7a42dbb0,True,1.0,0.0,0.0,0.0,0.0
7a4226a2,True,1.0,0.0,0.0,0.0,0.0
7a4204d8,True,1.0,0.0,0.0,0.0,0.0
7a4078ac,True,1.0,0.0,0.0,0.0,0.0
7a3cf704,True,1.0,0.0,0.0,0.0,0.0
7a2d103c,True,1.0,0.0,0.0,0.0,0.0
7a31cd0c,True,1.0,0.0,0.0,0.0,0.0
7a1f5cc6,True,1.0,0.0,0.0,0.0,0.0
7a37ce64,True,1.0,0.0,0.0,0.0,0.0
7a2047e4,True,1.0,0.0,0.0,0.0,0.0
7a244a56,True,1.0,0.0,0.0,0.0,0.0
7a39fa0e,True,1.0,0.0,0.0,0.0,0.0
7a1ed850,True,1.0,0.0,0.0,0.0,0.0
7a35063e,True,1.0,0.0,0.0,0.0,0.0
7a37e6ec,True,1.0,0.0,0.0,0.0,0.0
7a2acb1a,True,1.0,0.0,0.0,0.0,0.0
7a253c22,True,1.0,0.0,0.0,0.0,0.0
7a1e85d0,True,0.0,0.0,0.0,0.0,1.0
7a30baac,True,0.0,0.0,0.0,1.0,0.0
7a2e3f66,True,0.0,0.0,0.0,1.0,0.0
7a20e96a,True,0.0,0.0,0.0,1.0,0.0
7a24a1cc,True,0.0,0.0,0.0,1.0,0.0
7a228ea0,True,0.0,0.0,0.0,1.0,0.0
7a224cc4,True,0.0,0.0,0.0,1.0,0.0
7a2ea352,True,0.0,0.0,0.0,1.0,0.0
7a3ba1ba,True,0.0,0.0,0.0,1.0,0.0
7a2e1d9c,True,0.0,0.0,0.0,1.0,0.0
7a1f488a,True,0.0,0.0,0.0,1.0,0.0
7a3da370,True,0.0,0.0,0.0,1.0,0.0
7a3e723c,True,0.0,0.0,0.0,1.0,0.0
7a3950c2,True,0.0,0.0,0.0,1.0,0.0
7a330398,True,0.0,0.0,0.0,1.0,0.0
7a373ad0,True,0.0,0.0,0.0,1.0,0.0
7a272bb8,True,0.0,1.0,0.0,0.0,0.0
7a285844,True,0.0,1.0,0.0,0.0,0.0
7a32d5bc,True,0.0,0.0,0.0,0.0,1.0
7a351f0c,True,1.0,0.0,0.0,0.0,0.0
7a3e82d6,True,0.0,1.0,0.0,0.0,0.0
7a2b3ef6,True,0.0,1.0,0.0,0.0,0.0
7a3370c6,True,1.0,0.0,0.0,0.0,0.0
7a3eded4,True,0.0,0.0,0.0,1.0,0.0
7a30360e,True,0.0,1.0,0.0,0.0,0.0
7a41f81c,True,0.0,1.0,0.0,0.0,0.0
7a356fe8,True,0.0,1.0,0.0,0.0,0.0
7a2e8638,True,1.0,0.0,0.0,0.0,0.0
7a3d3e08,True,0.0,1.0,0.0,0.0,0.0
7a2246c0,True,0.0,1.0,0.0,0.0,0.0
7a40c08c,True,0.0,1.0,0.0,0.0,0.0
7a1ea9c0,True,1.0,0.0,0.0,0.0,0.0
7a433844,True,1.0,0.0,0.0,0.0,0.0
7a1f387c,True,0.0,1.0,0.0,0.0,0.0
7a21d514,True,0.0,0.0,0.0,1.0,0.0
7a2540c8,True,1.0,0.0,0.0,0.0,0.0
7a2fea00,True,0.0,0.0,0.0,1.0,0.0
7a40a0ac,True,1.0,0.0,0.0,0.0,0.0
7a3c0c9a,True,0.0,1.0,0.0,0.0,0.0
7a1f5d2a,True,0.0,1.0,0.0,0.0,0.0
7a2689d8,True,1.0,0.0,0.0,0.0,0.0
7a3c1122,True,0.0,1.0,0.0,0.0,0.0
7a1ea402,True,0.0,1.0,0.0,0.0,0.0
7a3d4286,True,0.0,1.0,0.0,0.0,0.0
7a2176f0,True,0.0,1.0,0.0,0.0,0.0
7a25fdec,True,1.0,0.0,0.0,0.0,0.0
7a382256,True,0.0,0.0,0.0,1.0,0.0
7a2f5310,True,0.0,0.0,0.0,1.0,0.0
7a252282,True,0.0,0.0,0.0,1.0,0.0
7a220d7c,True,0.0,0.0,0.0,1.0,0.0
7a2fb882,True,0.0,0.0,0.0,1.0,0.0
7a4164c4,True,0.0,0.0,0.0,1.0,0.0
7a2c2780,True,1.0,0.0,0.0,0.0,0.0
7a3ecf2a,True,1.0,0.0,0.0,0.0,0.0
7a4004f8,True,0.0,1.0,0.0,0.0,0.0
7a2c5aac,True,0.0,0.0,0.0,1.0,0.0
7a312352,True,0.0,1.0,0.0,0.0,0.0
7a3c36d4,True,1.0,0.0,0.0,0.0,0.0
7a38fb0e,True,1.0,0.0,0.0,0.0,0.0
7a226178,True,0.0,0.0,0.0,1.0,0.0
7a402938,True,0.0,0.0,0.0,1.0,0.0
7a25ae32,True,0.0,0.0,0.0,0.0,1.0
7a1ed2d8,True,0.0,0.0,0.0,1.0,0.0
7a399370,True,0.0,1.0,0.0,0.0,0.0
7a239db8,True,0.0,1.0,0.0,0.0,0.0
7a367d2a,True,0.0,0.0,0.0,0.0,1.0
7a33e22c,True,0.0,1.0,0.0,0.0,0.0
7a287d4c,True,0.0,1.0,0.0,0.0,0.0
7a400f84,True,0.0,1.0,0.0,0.0,0.0
7a431f44,True,0.0,1.0,0.0,0.0,0.0
7a3afc38,True,0.0,0.0,0.0,1.0,0.0
7a2b5dc8,True,0.0,0.0,0.0,1.0,0.0
7a221bd2,True,0.0,0.0,0.0,1.0,0.0
7a2f1c7e,True,1.0,0.0,0.0,0.0,0.0
7a1fb914,True,0.0,1.0,0.0,0.0,0.0
7a24afdc,True,0.0,1.0,0.0,0.0,0.0
7a33dd36,True,1.0,0.0,0.0,0.0,0.0
7a30a7a6,True,0.0,0.0,0.0,0.0,1.0
7a2defca,True,1.0,0.0,0.0,0.0,0.0
7a1fc2ba,True,1.0,0.0,0.0,0.0,0.0
7a2e54e2,True,0.0,0.0,0.0,0.0,1.0
7a399d66,True,0.0,0.0,0.0,1.0,0.0
7a355850,True,0.0,0.0,0.0,1.0,0.0
7a237ca2,True,0.0,1.0,0.0,0.0,0.0
7a439ab4,True,0.0,0.0,0.0,1.0,0.0
7a3ce462,True,1.0,0.0,0.0,0.0,0.0
7a3e050e,True,1.0,0.0,0.0,0.0,0.0
7a32abbe,True,0.0,1.0,0.0,0.0,0.0
7a3e177e,True,0.0,1.0,0.0,0.0,0.0
7a36a8e0,True,0.0,1.0,0.0,0.0,0.0
7a3f12be,True,0.0,0.0,0.0,1.0,0.0
7a38e42a,True,1.0,0.0,0.0,0.0,0.0
7a290f8c,True,0.0,0.0,0.0,1.0,0.0
7a2e1658,True,0.0,0.0,0.0,1.0,0.0
7a283166,True,0.0,0.0,0.0,1.0,0.0
7a1d3126,True,0.0,0.0,0.0,0.0,1.0
7a267efc,True,0.0,0.0,0.0,1.0,0.0
7a2f1224,True,0.0,0.0,0.0,0.0,1.0
7a3acde4,True,1.0,0.0,0.0,0.0,0.0
7a262b96,True,1.0,0.0,0.0,0.0,0.0
7a2dc716,True,0.0,1.0,0.0,0.0,0.0
7a309fa4,True,0.0,1.0,0.0,0.0,0.0
7a2a4e4c,True,0.0,0.0,0.0,1.0,0.0
7a39130a,True,0.0,0.0,0.0,1.0,0.0
7a24e86c,True,0.0,0.0,0.0,1.0,0.0
7a42ad16,True,0.0,0.0,0.0,1.0,0.0
7a286906,True,0.0,0.0,0.0,1.0,0.0
7a2bcc5e,True,0.0,0.0,0.0,1.0,0.0
7a42f190,True,0.0,0.0,0.0,0.0,1.0
7a206832,True,0.0,1.0,0.0,0.0,0.0
7a32edd6,True,1.0,0.0,0.0,0.0,0.0
7a30f152,True,0.0,1.0,0.0,0.0,0.0
7a350e18,True,0.0,1.0,0.0,0.0,0.0
7a372216,True,0.0,1.0,0.0,0.0,0.0
7a41a772,True,0.0,1.0,0.0,0.0,0.0
7a268d34,True,0.0,1.0,0.0,0.0,0.0
7a2af87e,True,0.0,1.0,0.0,0.0,0.0
7a270836,True,0.0,1.0,0.0,0.0,0.0
7a35de24,True,0.0,1.0,0.0,0.0,0.0
7a2e8b92,True,0.0,0.0,0.0,1.0,0.0
7a3aeb44,True,0.0,0.0,0.0,1.0,0.0
7a442114,True,0.0,1.0,0.0,0.0,0.0
7a4270d0,True,0.0,1.0,0.0,0.0,0.0
7a24bd7e,False,0.0,1.0,0.0,0.0,0.0
7a2cf00c,False,0.0,1.0,0.0,0.0,0.0
7a3975e8,False,0.0,1.0,0.0,0.0,0.0
7a1d215e,False,0.0,1.0,0.0,0.0,0.0
7a42475e,False,0.0,1.0,0.0,0.0,0.0
7a40f1d8,False,0.0,1.0,0.0,0.0,0.0
7a36a3a4,False,0.0,1.0,0.0,0.0,0.0
7a2a88c6,False,0.0,1.0,0.0,0.0,0.0
7a352524,False,0.0,1.0,0.0,0.0,0.0
7a41f18c,False,0.0,1.0,0.0,0.0,0.0
7a3ce822,False,0.0,1.0,0.0,0.0,0.0
7a27ad68,False,0.0,1.0,0.0,0.0,0.0
7a3a6f02,False,0.0,1.0,0.0,0.0,0.0
7a30068e,False,0.0,1.0,0.0,0.0,0.0
7a23158c,False,0.0,1.0,0.0,0.0,0.0
7a3c1190,False,0.0,1.0,0.0,0.0,0.0
7a206c9c,False,0.0,1.0,0.0,0.0,0.0
7a2316c2,False,0.0,1.0,0.0,0.0,0.0
7a2ea55a,False,0.0,1.0,0.0,0.0,0.0
7a266426,False,0.0,1.0,0.0,0.0,0.0
7a23d864,False,1.0,0.0,0.0,0.0,0.0
7a29139c,False,0.0,1.0,0.0,0.0,0.0
7a1f885e,False,0.0,1.0,0.0,0.0,0.0
7a43af22,False,0.0,1.0,0.0,0.0,0.0
7a3dfb0e,False,0.0,1.0,0.0,0.0,0.0
7a35d938,False,0.0,0.0,0.0,0.0,1.0
7a25b5c6,False,0.0,1.0,0.0,0.0,0.0
7a43e5b4,False,0.0,1.0,0.0,0.0,0.0
7a2ed82c,False,0.0,1.0,0.0,0.0,0.0
7a2cad68,False,0.0,1.0,0.0,0.0,0.0
